"GID","TXID","PROTID"
106898967,"XM_014960582.1","XP_014816068.1"
106898967,"XM_014960581.1","XP_014816067.1"
106898967,"XM_014960583.1","XP_014816069.1"
106898967,"XM_014960580.1","XP_014816066.1"
106898967,"XM_014960584.1","XP_014816070.1"
106898968,"XM_014960585.1","XP_014816071.1"
106898968,"XM_014960586.1","XP_014816072.1"
106898969,"XM_014960587.1","XP_014816073.1"
106898971,"XM_014960588.1","XP_014816074.1"
106898972,"XM_014960589.1","XP_014816075.1"
106898973,"XM_014960590.1","XP_014816076.1"
106898974,"XM_014960592.1","XP_014816078.1"
106898974,"XM_014960593.1","XP_014816079.1"
106898975,"XR_001413998.1",""
106898977,"XM_014960595.1","XP_014816081.1"
106898979,"XR_001413999.1",""
106898983,"XM_014960606.1","XP_014816092.1"
106898984,"XM_014960607.1","XP_014816093.1"
106898987,"XR_001414000.1",""
106898993,"XR_001414001.1",""
106898995,"",""
106898996,"",""
106898997,"XM_014960621.1","XP_014816107.1"
106898998,"XM_014960623.1","XP_014816109.1"
106898999,"XR_001414002.1",""
106899000,"XR_001414003.1",""
106899002,"XR_001414004.1",""
106899004,"XM_014960628.1","XP_014816114.1"
106899005,"XM_014960629.1","XP_014816115.1"
106899015,"XR_001414006.1",""
106899015,"XR_001414005.1",""
106899022,"XR_001414008.1",""
106899022,"XR_001414009.1",""
106899023,"XR_001414010.1",""
106899030,"XR_001414013.1",""
106899041,"XM_014960698.1","XP_014816184.1"
106899041,"XM_014960697.1","XP_014816183.1"
106899041,"XM_014960696.1","XP_014816182.1"
106899041,"XM_014960695.1","XP_014816181.1"
106899042,"XM_014960699.1","XP_014816185.1"
106899043,"XM_014960700.1","XP_014816186.1"
106899044,"XM_014960701.1","XP_014816187.1"
106899046,"XM_014960703.1","XP_014816189.1"
106899046,"XM_014960702.1","XP_014816188.1"
106899047,"XM_014960704.1","XP_014816190.1"
106899048,"XM_014960706.1","XP_014816192.1"
106899050,"XM_014960708.1","XP_014816194.1"
106899051,"XM_014960709.1","XP_014816195.1"
106899052,"XM_014960710.1","XP_014816196.1"
106899053,"XM_014960711.1","XP_014816197.1"
106899054,"XM_014960712.1","XP_014816198.1"
106899055,"XM_014960714.1","XP_014816200.1"
106899056,"XM_014960715.1","XP_014816201.1"
106899057,"XM_014960716.1","XP_014816202.1"
106899058,"XM_014960717.1","XP_014816203.1"
106899059,"XM_014960718.1","XP_014816204.1"
106899060,"XM_014960720.1","XP_014816206.1"
106899060,"XM_014960719.1","XP_014816205.1"
106899061,"XM_014960722.1","XP_014816208.1"
106899061,"XM_014960723.1","XP_014816209.1"
106899061,"XM_014960724.1","XP_014816210.1"
106899061,"XM_014960727.1","XP_014816213.1"
106899061,"XM_014960725.1","XP_014816211.1"
106899061,"XM_014960726.1","XP_014816212.1"
106899062,"XM_014960728.1","XP_014816214.1"
106899063,"XM_014960729.1","XP_014816215.1"
106899064,"XM_014960731.1","XP_014816217.1"
106899065,"XM_014960732.1","XP_014816218.1"
106899066,"XR_001414015.1",""
106899067,"XR_001414016.1",""
106899069,"XM_014960733.1","XP_014816219.1"
106899070,"XM_014960734.1","XP_014816220.1"
106899071,"XM_014960735.1","XP_014816221.1"
106899072,"XM_014960737.1","XP_014816223.1"
106899076,"XM_014960741.1","XP_014816227.1"
106899077,"XM_014960742.1","XP_014816228.1"
106899080,"XM_014960746.1","XP_014816232.1"
106899081,"XM_014960747.1","XP_014816233.1"
106899081,"XM_014960748.1","XP_014816234.1"
106899085,"XM_014960751.1","XP_014816237.1"
106899086,"XM_014960752.1","XP_014816238.1"
106899094,"XM_014960761.1","XP_014816247.1"
106899095,"XM_014960763.1","XP_014816249.1"
106899104,"XM_014960778.1","XP_014816264.1"
106899105,"XM_014960779.1","XP_014816265.1"
106899107,"XR_001414018.1",""
106899111,"XM_014960787.1","XP_014816273.1"
106899118,"XR_001414019.1",""
106899119,"XR_001414020.1",""
106899120,"XR_001414021.1",""
106899124,"XM_014960802.1","XP_014816288.1"
106899124,"XM_014960800.1","XP_014816286.1"
106899124,"XM_014960801.1","XP_014816287.1"
106899125,"XM_014960803.1","XP_014816289.1"
106899126,"XR_001414022.1",""
106899127,"XR_001414023.1",""
106899136,"XM_014960819.1","XP_014816305.1"
106899137,"XM_014960820.1","XP_014816306.1"
106899138,"XM_014960821.1","XP_014816307.1"
106899142,"XM_014960828.1","XP_014816314.1"
106899144,"XM_014960826.1","XP_014816312.1"
106899145,"XM_014960827.1","XP_014816313.1"
106899146,"XM_014960829.1","XP_014816315.1"
106899148,"XM_014960831.1","XP_014816317.1"
106899156,"XM_014960838.1","XP_014816324.1"
106899156,"XM_014960839.1","XP_014816325.1"
106899160,"XM_014960849.1","XP_014816335.1"
106899162,"XM_014960850.1","XP_014816336.1"
106899164,"XM_014960858.1","XP_014816344.1"
106899164,"XM_014960857.1","XP_014816343.1"
106899164,"XM_014960859.1","XP_014816345.1"
106899166,"XM_014960865.1","XP_014816351.1"
106899168,"XM_014960867.1","XP_014816353.1"
106899169,"XM_014960868.1","XP_014816354.1"
106899170,"XM_014960869.1","XP_014816355.1"
106899174,"XM_014960882.1","XP_014816368.1"
106899175,"XM_014960883.1","XP_014816369.1"
106899177,"XM_014960885.1","XP_014816371.1"
106899178,"XM_014960889.1","XP_014816375.1"
106899180,"XM_014960887.1","XP_014816373.1"
106899183,"XM_014960892.1","XP_014816378.1"
106899186,"XM_014960895.1","XP_014816381.1"
106899210,"XM_014960940.1","XP_014816426.1"
106899216,"XM_014960945.1","XP_014816431.1"
106899222,"XM_014960957.1","XP_014816443.1"
106899228,"XM_014960970.1","XP_014816456.1"
106899229,"XM_014960969.1","XP_014816455.1"
106899230,"XM_014960971.1","XP_014816457.1"
106899231,"XM_014960972.1","XP_014816458.1"
106899232,"XM_014960973.1","XP_014816459.1"
106899241,"XM_014960984.1","XP_014816470.1"
106899242,"XM_014960985.1","XP_014816471.1"
106899244,"XM_014960989.1","XP_014816475.1"
106899245,"XM_014960990.1","XP_014816476.1"
106899246,"XM_014960993.1","XP_014816479.1"
106899247,"XM_014960991.1","XP_014816477.1"
106899248,"XM_014960992.1","XP_014816478.1"
106899249,"",""
106899250,"",""
106899251,"",""
106899252,"XM_014960994.1","XP_014816480.1"
106899253,"XM_014960995.1","XP_014816481.1"
106899254,"XM_014960996.1","XP_014816482.1"
106899255,"XM_014960997.1","XP_014816483.1"
106899256,"XR_001414029.1",""
106899259,"",""
106899264,"XM_014961006.1","XP_014816492.1"
106899268,"XM_014961012.1","XP_014816498.1"
106899270,"XM_014961016.1","XP_014816502.1"
106899270,"XM_014961018.1","XP_014816504.1"
106899270,"XM_014961019.1","XP_014816505.1"
106899270,"XM_014961017.1","XP_014816503.1"
106899270,"XM_014961015.1","XP_014816501.1"
106899272,"XM_014961021.1","XP_014816507.1"
106899274,"XM_014961022.1","XP_014816508.1"
106899275,"XM_014961023.1","XP_014816509.1"
106899276,"XR_001414030.1",""
106899277,"XM_014961025.1","XP_014816511.1"
106899277,"XM_014961026.1","XP_014816512.1"
106899280,"XM_014961038.1","XP_014816524.1"
106899284,"XM_014961040.1","XP_014816526.1"
106899286,"XM_014961042.1","XP_014816528.1"
106899290,"XM_014961050.1","XP_014816536.1"
106899293,"XM_014961048.1","XP_014816534.1"
106899293,"XM_014961049.1","XP_014816535.1"
106899296,"XR_001414031.1",""
106899298,"XM_014961062.1","XP_014816548.1"
106899306,"XM_014961074.1","XP_014816560.1"
106899316,"XM_014961100.1","XP_014816586.1"
106899319,"XM_014961101.1","XP_014816587.1"
106899321,"XM_014961108.1","XP_014816594.1"
106899322,"XM_014961112.1","XP_014816598.1"
106899323,"XM_014961109.1","XP_014816595.1"
106899324,"XM_014961110.1","XP_014816596.1"
106899325,"XM_014961111.1","XP_014816597.1"
106899326,"XM_014961113.1","XP_014816599.1"
106899338,"XM_014961126.1","XP_014816612.1"
106899339,"XM_014961127.1","XP_014816613.1"
106899340,"XR_001414040.1",""
106899344,"XM_014961130.1","XP_014816616.1"
106899345,"XM_014961131.1","XP_014816617.1"
106899350,"XM_014961138.1","XP_014816624.1"
106899351,"XM_014961139.1","XP_014816625.1"
106899353,"XM_014961140.1","XP_014816626.1"
106899354,"XR_001414041.1",""
106899355,"XM_014961141.1","XP_014816627.1"
106899356,"XM_014961143.1","XP_014816629.1"
106899357,"XM_014961144.1","XP_014816630.1"
106899358,"XR_001414042.1",""
106899366,"XM_014961151.1","XP_014816637.1"
106899367,"XM_014961153.1","XP_014816639.1"
106899370,"XM_014961155.1","XP_014816641.1"
106899381,"XM_014961174.1","XP_014816660.1"
106899381,"XM_014961175.1","XP_014816661.1"
106899382,"XM_014961180.1","XP_014816666.1"
106899382,"XM_014961176.1","XP_014816662.1"
106899382,"XM_014961179.1","XP_014816665.1"
106899382,"XM_014961178.1","XP_014816664.1"
106899387,"XM_014961188.1","XP_014816674.1"
106899389,"XM_014961191.1","XP_014816677.1"
106899391,"XM_014961194.1","XP_014816680.1"
106899391,"XM_014961195.1","XP_014816681.1"
106899392,"XM_014961196.1","XP_014816682.1"
106899393,"XM_014961197.1","XP_014816683.1"
106899395,"XM_014961198.1","XP_014816684.1"
106899402,"XM_014961215.1","XP_014816701.1"
106899403,"XM_014961214.1","XP_014816700.1"
106899409,"XM_014961221.1","XP_014816707.1"
106899426,"XM_014961239.1","XP_014816725.1"
106899427,"XM_014961240.1","XP_014816726.1"
106899436,"XM_014961248.1","XP_014816734.1"
106899438,"XM_014961251.1","XP_014816737.1"
106899439,"XM_014961252.1","XP_014816738.1"
106899442,"XM_014961255.1","XP_014816741.1"
106899445,"XM_014961259.1","XP_014816745.1"
106899445,"XM_014961258.1","XP_014816744.1"
106899454,"XR_001414046.1",""
106899457,"XM_014961275.1","XP_014816761.1"
106899460,"XM_014961281.1","XP_014816767.1"
106899466,"XM_014961285.1","XP_014816771.1"
106899476,"XM_014961308.1","XP_014816794.1"
106899477,"XM_014961312.1","XP_014816798.1"
106899477,"XM_014961316.1","XP_014816802.1"
106899477,"XM_014961315.1","XP_014816801.1"
106899477,"XM_014961314.1","XP_014816800.1"
106899477,"XM_014961317.1","XP_014816803.1"
106899478,"XR_001414048.1",""
106899489,"XR_001414051.1",""
106899489,"XR_001414052.1",""
106899497,"XR_001414053.1",""
106899500,"XR_001414054.1",""
106899501,"XM_014961368.1","XP_014816854.1"
106899502,"XM_014961370.1","XP_014816856.1"
106899502,"XM_014961369.1","XP_014816855.1"
106899503,"XR_001414055.1",""
106899505,"XM_014961374.1","XP_014816860.1"
106899506,"XM_014961375.1","XP_014816861.1"
106899507,"XM_014961376.1","XP_014816862.1"
106899508,"XM_014961377.1","XP_014816863.1"
106899509,"XM_014961378.1","XP_014816864.1"
106899511,"XR_001414056.1",""
106899512,"XM_014961381.1","XP_014816867.1"
106899513,"XR_001414057.1",""
106899514,"XM_014961382.1","XP_014816868.1"
106899515,"XM_014961383.1","XP_014816869.1"
106899516,"XM_014961384.1","XP_014816870.1"
106899517,"XM_014961386.1","XP_014816872.1"
106899518,"XM_014961387.1","XP_014816873.1"
106899519,"XM_014961388.1","XP_014816874.1"
106899520,"XM_014961389.1","XP_014816875.1"
106899521,"XM_014961391.1","XP_014816877.1"
106899521,"XM_014961397.1","XP_014816883.1"
106899521,"XM_014961393.1","XP_014816879.1"
106899521,"XM_014961392.1","XP_014816878.1"
106899521,"XM_014961395.1","XP_014816881.1"
106899521,"XM_014961390.1","XP_014816876.1"
106899521,"XM_014961396.1","XP_014816882.1"
106899521,"XR_001414058.1",""
106899523,"XM_014961398.1","XP_014816884.1"
106899525,"XM_014961401.1","XP_014816887.1"
106899528,"XM_014961404.1","XP_014816890.1"
106899529,"XM_014961405.1","XP_014816891.1"
106899530,"XM_014961406.1","XP_014816892.1"
106899532,"XM_014961407.1","XP_014816893.1"
106899533,"XM_014961408.1","XP_014816894.1"
106899534,"XM_014961409.1","XP_014816895.1"
106899536,"XM_014961412.1","XP_014816898.1"
106899537,"XM_014961413.1","XP_014816899.1"
106899538,"XM_014961414.1","XP_014816900.1"
106899539,"XM_014961415.1","XP_014816901.1"
106899540,"XM_014961416.1","XP_014816902.1"
106899542,"XM_014961417.1","XP_014816903.1"
106899543,"XM_014961418.1","XP_014816904.1"
106899544,"XM_014961419.1","XP_014816905.1"
106899545,"XM_014961421.1","XP_014816907.1"
106899546,"XM_014961422.1","XP_014816908.1"
106899547,"XM_014961423.1","XP_014816909.1"
106899548,"XM_014961424.1","XP_014816910.1"
106899549,"XM_014961425.1","XP_014816911.1"
106899550,"XM_014961426.1","XP_014816912.1"
106899551,"XM_014961427.1","XP_014816913.1"
106899553,"XM_014961428.1","XP_014816914.1"
106899554,"XR_001414060.1",""
106899554,"XR_001414059.1",""
106899555,"XM_014961429.1","XP_014816915.1"
106899556,"XM_014961431.1","XP_014816917.1"
106899558,"XM_014961435.1","XP_014816921.1"
106899559,"XM_014961436.1","XP_014816922.1"
106899560,"XM_014961437.1","XP_014816923.1"
106899561,"XM_014961439.1","XP_014816925.1"
106899562,"XM_014961440.1","XP_014816926.1"
106899564,"XM_014961443.1","XP_014816929.1"
106899565,"XR_001414061.1",""
106899566,"XM_014961444.1","XP_014816930.1"
106899567,"XM_014961445.1","XP_014816931.1"
106899568,"XM_014961448.1","XP_014816934.1"
106899569,"XR_001414062.1",""
106899570,"XM_014961446.1","XP_014816932.1"
106899571,"XM_014961447.1","XP_014816933.1"
106899572,"XM_014961449.1","XP_014816935.1"
106899573,"XM_014961450.1","XP_014816936.1"
106899574,"XM_014961451.1","XP_014816937.1"
106899575,"XM_014961452.1","XP_014816938.1"
106899576,"XM_014961453.1","XP_014816939.1"
106899577,"XM_014961454.1","XP_014816940.1"
106899578,"XM_014961455.1","XP_014816941.1"
106899580,"XM_014961456.1","XP_014816942.1"
106899581,"XM_014961458.1","XP_014816944.1"
106899582,"XM_014961459.1","XP_014816945.1"
106899583,"XM_014961460.1","XP_014816946.1"
106899584,"XM_014961461.1","XP_014816947.1"
106899585,"XM_014961462.1","XP_014816948.1"
106899586,"XM_014961463.1","XP_014816949.1"
106899587,"XM_014961464.1","XP_014816950.1"
106899589,"XM_014961466.1","XP_014816952.1"
106899590,"XM_014961467.1","XP_014816953.1"
106899591,"XM_014961468.1","XP_014816954.1"
106899592,"XM_014961470.1","XP_014816956.1"
106899597,"XM_014961479.1","XP_014816965.1"
106899598,"XM_014961480.1","XP_014816966.1"
106899599,"XM_014961481.1","XP_014816967.1"
106899600,"XM_014961483.1","XP_014816969.1"
106899601,"XM_014961484.1","XP_014816970.1"
106899604,"XM_014961487.1","XP_014816973.1"
106899605,"XM_014961488.1","XP_014816974.1"
106899606,"XR_001414063.1",""
106899609,"XM_014961492.1","XP_014816978.1"
106899609,"XM_014961491.1","XP_014816977.1"
106899612,"XM_014961498.1","XP_014816984.1"
106899614,"XM_014961496.1","XP_014816982.1"
106899618,"XR_001414065.1",""
106899618,"XR_001414064.1",""
106899619,"XM_014961501.1","XP_014816987.1"
106899620,"",""
106899621,"XM_014961502.1","XP_014816988.1"
106899622,"",""
106899623,"XM_014961506.1","XP_014816992.1"
106899624,"XM_014961503.1","XP_014816989.1"
106899627,"XM_014961508.1","XP_014816994.1"
106899627,"XM_014961510.1","XP_014816996.1"
106899627,"XM_014961507.1","XP_014816993.1"
106899627,"XM_014961509.1","XP_014816995.1"
106899628,"XM_014961511.1","XP_014816997.1"
106899629,"XM_014961512.1","XP_014816998.1"
106899630,"XM_014961513.1","XP_014816999.1"
106899632,"XR_001414066.1",""
106899633,"XM_014961515.1","XP_014817001.1"
106899634,"",""
106899638,"XR_001414067.1",""
106899643,"XM_014961530.1","XP_014817016.1"
106899644,"XM_014961531.1","XP_014817017.1"
106899647,"XM_014961535.1","XP_014817021.1"
106899651,"XR_001414068.1",""
106899652,"XM_014961541.1","XP_014817027.1"
106899653,"XM_014961542.1","XP_014817028.1"
106899654,"XM_014961543.1","XP_014817029.1"
106899655,"XM_014961544.1","XP_014817030.1"
106899656,"XM_014961545.1","XP_014817031.1"
106899657,"XM_014961546.1","XP_014817032.1"
106899658,"XM_014961547.1","XP_014817033.1"
106899659,"XM_014961550.1","XP_014817036.1"
106899660,"XM_014961548.1","XP_014817034.1"
106899661,"XM_014961549.1","XP_014817035.1"
106899662,"XR_001414069.1",""
106899665,"XM_014961553.1","XP_014817039.1"
106899666,"XM_014961554.1","XP_014817040.1"
106899667,"XM_014961555.1","XP_014817041.1"
106899668,"XM_014961556.1","XP_014817042.1"
106899670,"XM_014961557.1","XP_014817043.1"
106899671,"XR_001414070.1",""
106899672,"",""
106899673,"",""
106899674,"",""
106899675,"",""
106899676,"",""
106899677,"",""
106899679,"XM_014961560.1","XP_014817046.1"
106899681,"XM_014961561.1","XP_014817047.1"
106899689,"XR_001414071.1",""
106899696,"XM_014961583.1","XP_014817069.1"
106899697,"XM_014961585.1","XP_014817071.1"
106899699,"",""
106899700,"XM_014961587.1","XP_014817073.1"
106899701,"XM_014961588.1","XP_014817074.1"
106899704,"XM_014961594.1","XP_014817080.1"
106899714,"XR_001414072.1",""
106899715,"XM_014961602.1","XP_014817088.1"
106899718,"XM_014961606.1","XP_014817092.1"
106899731,"XM_014961627.1","XP_014817113.1"
106899733,"XM_014961629.1","XP_014817115.1"
106899734,"XR_001414073.1",""
106899735,"XM_014961630.1","XP_014817116.1"
106899736,"XM_014961631.1","XP_014817117.1"
106899738,"XM_014961635.1","XP_014817121.1"
106899738,"XM_014961634.1","XP_014817120.1"
106899745,"XM_014961644.1","XP_014817130.1"
106899746,"XM_014961645.1","XP_014817131.1"
106899747,"XM_014961646.1","XP_014817132.1"
106899749,"XM_014961650.1","XP_014817136.1"
106899752,"XR_001414074.1",""
106899753,"XR_001414075.1",""
106899755,"XR_001414078.1",""
106899755,"XR_001414077.1",""
106899755,"XR_001414076.1",""
106899757,"XR_001414079.1",""
106899760,"XM_014961672.1","XP_014817158.1"
106899762,"XM_014961679.1","XP_014817165.1"
106899766,"",""
106899767,"XM_014961683.1","XP_014817169.1"
106899768,"XM_014961684.1","XP_014817170.1"
106899769,"XM_014961685.1","XP_014817171.1"
106899770,"XM_014961686.1","XP_014817172.1"
106899771,"XM_014961687.1","XP_014817173.1"
106899772,"",""
106899773,"XR_001414080.1",""
106899774,"XM_014961688.1","XP_014817174.1"
106899775,"XR_001414081.1",""
106899776,"XR_001414082.1",""
106899777,"XM_014961689.1","XP_014817175.1"
106899778,"",""
106899779,"XM_014961690.1","XP_014817176.1"
106899780,"XM_014961691.1","XP_014817177.1"
106899781,"XM_014961692.1","XP_014817178.1"
106899782,"XM_014961693.1","XP_014817179.1"
106899783,"XM_014961694.1","XP_014817180.1"
106899786,"XM_014961697.1","XP_014817183.1"
106899790,"XR_001414083.1",""
106899792,"XM_014961709.1","XP_014817195.1"
106899794,"XM_014961712.1","XP_014817198.1"
106899795,"XM_014961714.1","XP_014817200.1"
106899795,"XM_014961713.1","XP_014817199.1"
106899795,"XM_014961716.1","XP_014817202.1"
106899795,"XM_014961715.1","XP_014817201.1"
106899796,"XR_001414084.1",""
106899797,"XM_014961718.1","XP_014817204.1"
106899797,"XM_014961717.1","XP_014817203.1"
106899798,"XM_014961719.1","XP_014817205.1"
106899799,"XM_014961720.1","XP_014817206.1"
106899800,"XM_014961721.1","XP_014817207.1"
106899800,"XR_001414085.1",""
106899802,"XM_014961722.1","XP_014817208.1"
106899806,"XM_014961727.1","XP_014817213.1"
106899809,"XR_001414086.1",""
106899810,"XR_001414087.1",""
106899811,"XM_014961731.1","XP_014817217.1"
106899814,"XM_014961735.1","XP_014817221.1"
106899816,"XM_014961738.1","XP_014817224.1"
106899817,"XR_001414088.1",""
106899818,"XM_014961739.1","XP_014817225.1"
106899819,"XM_014961740.1","XP_014817226.1"
106899820,"XM_014961741.1","XP_014817227.1"
106899822,"XM_014961744.1","XP_014817230.1"
106899823,"XM_014961745.1","XP_014817231.1"
106899824,"XM_014961747.1","XP_014817233.1"
106899824,"XM_014961746.1","XP_014817232.1"
106899824,"XM_014961749.1","XP_014817235.1"
106899824,"XM_014961751.1","XP_014817237.1"
106899824,"XM_014961748.1","XP_014817234.1"
106899824,"XM_014961750.1","XP_014817236.1"
106899825,"XM_014961752.1","XP_014817238.1"
106899826,"XR_001414089.1",""
106899827,"XM_014961753.1","XP_014817239.1"
106899830,"XM_014961756.1","XP_014817242.1"
106899831,"XM_014961757.1","XP_014817243.1"
106899835,"XM_014961760.1","XP_014817246.1"
106899836,"XM_014961761.1","XP_014817247.1"
106899837,"",""
106899838,"XM_014961763.1","XP_014817249.1"
106899839,"",""
106899840,"XM_014961764.1","XP_014817250.1"
106899841,"XM_014961765.1","XP_014817251.1"
106899842,"XR_001414090.1",""
106899843,"XM_014961766.1","XP_014817252.1"
106899844,"XM_014961768.1","XP_014817254.1"
106899845,"XM_014961770.1","XP_014817256.1"
106899845,"XM_014961769.1","XP_014817255.1"
