Sample_ID,Filename,Species,Dev_stage,Sex,Age,Phenotype,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Tissue,Tissue_complete,Sample_Type,Concentration,Volume,Flow_cell,Seq_provider,Type,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s1680_S_ADR_01,s1680_S_ADR_01_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Adr,Adrenal glands,Total RNA,47.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),63559943,NA
s1680_S_BLO_01,s1680_S_BLO_01_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Blo,Blood,Total RNA,233.4,25,HN35WDSX17,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65937194,5.1
s1680_S_BLO_01,s1680_S_BLO_01_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Blo,Blood,Total RNA,233.4,25,HN35WDSX18,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65937194,5.1
s1680_S_GON_01,s1680_S_GON_01_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Gon,Male gonads (testes),Total RNA,55.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),53958102,7.2
s1680_S_GON_01,s1680_S_GON_01_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Gon,Male gonads (testes),Total RNA,55.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),53958102,7.2
s1680_S_HYP_02,s1680_S_HYP_02_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Hyp,Hypothalamus,Total RNA,107,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64814941,8.5
s1680_S_HYP_02,s1680_S_HYP_02_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Hyp,Hypothalamus,Total RNA,107,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64814941,8.5
s1680_S_LIV_01,s1680_S_LIV_01_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Liv,Liver,Total RNA,53,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65308178,NA
s1680_S_LIV_01,s1680_S_LIV_01_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Liv,Liver,Total RNA,53,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65308178,NA
s1680_S_LS_02,s1680_S_LS_02_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,LS,Lateral septum,Total RNA,46,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60441432,8.2
s1680_S_LS_02,s1680_S_LS_02_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,LS,Lateral septum,Total RNA,46,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60441432,8.2
s1680_S_NC_02,s1680_S_NC_02_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,NC,Caudal nidopallium,Total RNA,118,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46238988,8.6
s1680_S_NC_02,s1680_S_NC_02_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,NC,Caudal nidopallium,Total RNA,118,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46238988,8.6
s1680_S_PIT_01,s1680_S_PIT_01_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Pit,Pituitary gland,Total RNA,62.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),58505133,9.9
s1680_S_PIT_01,s1680_S_PIT_01_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Pit,Pituitary gland,Total RNA,62.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),58505133,9.9
s1680_S_POA_03,s1680_S_POA_03_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,POM,Medial preoptic area,Total RNA,88,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),54899826,8.1
s1680_S_POA_03,s1680_S_POA_03_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,POM,Medial preoptic area,Total RNA,88,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),54899826,8.1
s1680_S_RAP_03,s1680_S_RAP_03_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Rap,Raphe,Total RNA,66,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),50731123,NA
s1680_S_RAP_03,s1680_S_RAP_03_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Rap,Raphe,Total RNA,66,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),50731123,NA
s1680_S_TNA_03,s1680_S_TNA_03_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,112,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42671894,7.6
s1680_S_TNA_03,s1680_S_TNA_03_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,112,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42671894,7.6
s1680_S_VTA_03,s1680_S_VTA_03_R1.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,88,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45768982,8.2
s1680_S_VTA_03,s1680_S_VTA_03_R2.gz,Calidris pugnax,Adult,Male,5,Satellite,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,88,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45768982,8.2
s1685_I_ADR_02,s1685_I_ADR_02_R1.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Adr,Adrenal glands,Total RNA,51.8,40,HN35CDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),79080989,9.1
s1685_I_ADR_02,s1685_I_ADR_02_R2.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Adr,Adrenal glands,Total RNA,51.8,40,HN35CDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),79080989,9.1
s1685_I_LIV_01,s1685_I_LIV_01_R1.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Liv,Liver,Total RNA,49.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64209349,7
s1685_I_LIV_01,s1685_I_LIV_01_R2.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Liv,Liver,Total RNA,49.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64209349,7
s1685_I_PIT_01,s1685_I_PIT_01_R1.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Pit,Pituitary gland,Total RNA,60.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45994483,NA
s1685_I_PIT_01,s1685_I_PIT_01_R2.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Pit,Pituitary gland,Total RNA,60.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45994483,NA
s1693_S_ADR_01,s1693_S_ADR_01_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Adr,Adrenal glands,Total RNA,46.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64329960,NA
s1693_S_ADR_01,s1693_S_ADR_01_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Adr,Adrenal glands,Total RNA,46.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64329960,NA
s1693_S_GON_01,s1693_S_GON_01_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Gon,Male gonads (testes),Total RNA,67,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47310960,7.3
s1693_S_GON_01,s1693_S_GON_01_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Gon,Male gonads (testes),Total RNA,67,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47310960,7.3
s1693_S_HYP_02,s1693_S_HYP_02_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Hyp,Hypothalamus,Total RNA,117,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),66630581,7.5
s1693_S_HYP_02,s1693_S_HYP_02_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Hyp,Hypothalamus,Total RNA,117,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),66630581,7.5
s1693_S_LIV_01,s1693_S_LIV_01_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Liv,Liver,Total RNA,66.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60502455,NA
s1693_S_LIV_01,s1693_S_LIV_01_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Liv,Liver,Total RNA,66.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60502455,NA
s1693_S_LS_02,s1693_S_LS_02_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,LS,Lateral septum,Total RNA,103,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46675762,7.2
s1693_S_LS_02,s1693_S_LS_02_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,LS,Lateral septum,Total RNA,103,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46675762,7.2
s1693_S_NC_02,s1693_S_NC_02_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,NC,Caudal nidopallium,Total RNA,96,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49807181,7.7
s1693_S_NC_02,s1693_S_NC_02_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,NC,Caudal nidopallium,Total RNA,96,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49807181,7.7
s1693_S_PIT_01,s1693_S_PIT_01_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Pit,Pituitary gland,Total RNA,59,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),52345513,10
s1693_S_PIT_01,s1693_S_PIT_01_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Pit,Pituitary gland,Total RNA,59,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),52345513,10
s1693_S_POA_03,s1693_S_POA_03_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,POM,Medial preoptic area,Total RNA,97,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65404713,7.4
s1693_S_POA_03,s1693_S_POA_03_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,POM,Medial preoptic area,Total RNA,97,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65404713,7.4
s1693_S_RAP_03,s1693_S_RAP_03_R1.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Rap,Raphe,Total RNA,127,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),76008638,7.9
s1693_S_RAP_03,s1693_S_RAP_03_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Rap,Raphe,Total RNA,127,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),76008638,7.9
s1693_S_TNA_03,s1693_S_TNA_03_R2.gz,Calidris pugnax,Adult,Male,6,Satellite,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,112,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),43598095,7.1
