Entrez_ID,Gene_Symbol,Gene_Description,Synonyms,Gene_type,Scientific_name,Common_name,Tax_ID,Transcripts,Genomic_coordinates,Orientation,Proteins,Ensembl_Gene_ID
106900772,LOC106900772,amyloid beta A4 precursor protein-binding family B member 2-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962907.1,NW_015094470.1: 5012-5812,minus,XP_014818393.1,
106900773,LOC106900773,uncharacterized LOC106900773,,ncRNA,Calidris pugnax,ruff,198806,XR_001414199.1,NW_015094477.1: 6911-9692,minus,,
106900774,LOC106900774,uncharacterized LOC106900774,,ncRNA,Calidris pugnax,ruff,198806,XR_001414200.1,NW_015094479.1: 35-8326,plus,,
106900775,LOC106900775,polypyrimidine tract-binding protein 2-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962909.1,NW_015094480.1: 347-7010,plus,XP_014818395.1,
106900776,LOC106900776,caspase-8-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962910.1,NW_015094488.1: 7-6935,plus,XP_014818396.1,ENSCPUG00000013194
106900777,LOC106900777,probable ATP-dependent RNA helicase DDX58,,protein-coding,Calidris pugnax,ruff,198806,XM_014962911.1,NW_015094489.1: 34-9832,plus,XP_014818397.1,ENSCPUG00000013195
106900778,LOC106900778,SEC14 domain and spectrin repeat-containing protein 1-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962912.1,NW_015094492.1: 107-14098,minus,XP_014818398.1,ENSCPUG00000013202
106900780,LOC106900780,uncharacterized LOC106900780,,protein-coding,Calidris pugnax,ruff,198806,XM_014962916.1,NW_015094501.1: 18141-20583,minus,XP_014818402.1,
106900781,LOC106900781,neurexin-2-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962917.1,NW_015094501.1: 67744-96887,minus,XP_014818403.1,
106900790,LOC106900790,uncharacterized LOC106900790,,ncRNA,Calidris pugnax,ruff,198806,XR_001414201.1,NW_015094503.1: 817052-820014,minus,,
106900798,LOC106900798,small ubiquitin-related modifier 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014962945.1,NW_015094503.1: 503088-523946,plus,XP_014818431.1,ENSCPUG00000013592
106900805,LOC106900805,galactose-3-O-sulfotransferase 2-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962953.1,NW_015094503.1: 882207-884660,minus,XP_014818439.1,
106900811,LOC106900811,aquaporin-12-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014962963.1,NW_015094503.1: 876996-879931,plus,XP_014818449.1,
106900812,LOC106900812,uncharacterized LOC106900812,,ncRNA,Calidris pugnax,ruff,198806,XR_001414203.1,NW_015094503.1: 792791-795408,plus,,
106900813,LOC106900813,uncharacterized LOC106900813,,ncRNA,Calidris pugnax,ruff,198806,"XR_001414205.1,XR_001414206.1",NW_015090783.1: 1462030-1468703,plus,,
106900816,LOC106900816,uncharacterized LOC106900816,,ncRNA,Calidris pugnax,ruff,198806,XR_001414204.1,NW_015094503.1: 375307-379201,plus,,
106900818,LOC106900818,septin-2-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014962967.1,XM_014962968.1,XM_014962969.1",NW_015094503.1: 227404-241202,plus,"XP_014818453.1,XP_014818454.1,XP_014818455.1",
106900834,LOC106900834,uncharacterized LOC106900834,,ncRNA,Calidris pugnax,ruff,198806,XR_001414209.1,NW_015094503.1: 682902-685489,plus,,
106900835,LOC106900835,septin-2,,protein-coding,Calidris pugnax,ruff,198806,XM_014963031.1,NW_015094503.1: 244725-258960,plus,XP_014818517.1,
106900841,LOC106900841,nuclear receptor coactivator 1-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963045.1,NW_015094504.1: 3974-169355,minus,XP_014818531.1,
106900844,LOC106900844,uncharacterized LOC106900844,,ncRNA,Calidris pugnax,ruff,198806,XR_001414211.1,NW_015094504.1: 484365-485119,minus,,
106900845,LOC106900845,serine/threonine-protein kinase PDIK1L-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963049.1,XM_014963050.1,XM_014963051.1,XM_014963052.1",NW_015094504.1: 263924-275102,plus,"XP_014818535.1,XP_014818536.1,XP_014818537.1,XP_014818538.1",ENSCPUG00000013640
106900847,LOC106900847,RNA polymerase II degradation factor 1-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963056.1,NW_015094504.1: 200565-206782,plus,XP_014818542.1,
106900852,LOC106900852,serine protease 23-like,,pseudogene,Calidris pugnax,ruff,198806,,NW_015094505.1: 432271-439263,minus,,
106900854,LOC106900854,zinc finger MYM-type protein 3-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963065.1,NW_015094505.1: 687909-700309,minus,XP_014818551.1,
106900858,LOC106900858,sestrin-3-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963070.1,XM_014963071.1",NW_015094505.1: 511250-514960,minus,"XP_014818556.1,XP_014818557.1",ENSCPUG00000013681
106900862,LOC106900862,uncharacterized LOC106900862,,ncRNA,Calidris pugnax,ruff,198806,XR_001414212.1,NW_015094505.1: 221061-234781,plus,,
106900868,LOC106900868,gap junction alpha-3 protein-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963098.1,NW_015094505.1: 660615-662114,plus,XP_014818584.1,ENSCPUG00000014481
106900877,LOC106900877,uncharacterized LOC106900877,,ncRNA,Calidris pugnax,ruff,198806,XR_001414216.1,NW_015094505.1: 1662556-1668625,minus,,
106900880,LOC106900880,protein DDX26B-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963128.1,XR_001414217.1,XR_001414218.1",NW_015094505.1: 1850126-1872861,plus,XP_014818614.1,ENSCPUG00000014905
106900882,LOC106900882,protein FAM122A-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963131.1,XM_014963132.1,XM_014963133.1",NW_015094505.1: 1766275-1784425,plus,"XP_014818617.1,XP_014818618.1,XP_014818619.1",ENSCPUG00000014901
106900887,LOC106900887,rho-related GTP-binding protein RhoG-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963141.1,NW_015094505.1: 746618-756897,plus,XP_014818627.1,
106900891,LOC106900891,nuclear cap-binding protein subunit 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014963148.1,NW_015094505.1: 425119-428502,plus,XP_014818634.1,
106900929,LOC106900929,uncharacterized LOC106900929,,ncRNA,Calidris pugnax,ruff,198806,XR_001414221.1,NW_015094506.1: 26189945-26234411,plus,,
106900934,LOC106900934,uncharacterized LOC106900934,,ncRNA,Calidris pugnax,ruff,198806,"XR_001414222.1,XR_001414223.1",NW_015094506.1: 6052100-6062499,plus,,
106900938,LOC106900938,hyaluronidase PH-20-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963247.1,NW_015094506.1: 35582024-35588913,plus,XP_014818733.1,ENSCPUG00000012662
106900939,LOC106900939,uncharacterized LOC106900939,,ncRNA,Calidris pugnax,ruff,198806,XR_001414224.1,NW_015094506.1: 35583982-35587595,minus,,
106900940,LOC106900940,cathepsin E-A-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963248.1,NW_015094506.1: 20900176-20909629,minus,XP_014818734.1,ENSCPUG00000004547
106900946,LOC106900946,uncharacterized LOC106900946,,ncRNA,Calidris pugnax,ruff,198806,"XR_001414225.1,XR_001414226.1,XR_001414227.1",NW_015094506.1: 22178173-22197582,minus,,
106900950,LOC106900950,uncharacterized LOC106900950,,ncRNA,Calidris pugnax,ruff,198806,XR_001414228.1,NW_015094506.1: 26368441-26373240,plus,,
106900952,LOC106900952,serologically defined colon cancer antigen 3 homolog,,protein-coding,Calidris pugnax,ruff,198806,XM_014963271.1,NW_015094506.1: 3783489-3785992,minus,XP_014818757.1,
106900953,LOC106900953,noggin-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963272.1,NW_015094506.1: 3534568-3535541,minus,XP_014818758.1,
106900957,LOC106900957,BPI fold-containing family C protein-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963277.1,NW_015094506.1: 1188552-1214638,minus,XP_014818763.1,
106900958,LOC106900958,formin-like protein 5,,pseudogene,Calidris pugnax,ruff,198806,,NW_015094506.1: 1778058-1779326,plus,,
106900962,LOC106900962,extracellular serine/threonine protein kinase FAM20C-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963282.1,NW_015094506.1: 3911193-3916607,minus,XP_014818768.1,
106900969,LOC106900969,heat shock 70 kDa protein 12B-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963291.1,NW_015094506.1: 5932588-5938247,plus,XP_014818777.1,ENSCPUG00000000885
106900970,LOC106900970,histone H3-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963292.1,NW_015094506.1: 7010721-7012801,minus,XP_014818778.1,
106900971,LOC106900971,histone H2A-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963293.1,NW_015094506.1: 7013634-7014152,plus,XP_014818779.1,ENSCPUG00000001134
106900974,LOC106900974,uncharacterized LOC106900974,,protein-coding,Calidris pugnax,ruff,198806,XM_014963296.1,NW_015094506.1: 9193318-9203329,minus,XP_014818782.1,
106900978,LOC106900978,anther-specific protein SF18-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963301.1,NW_015094506.1: 10657065-10659781,minus,XP_014818787.1,
106900984,LOC106900984,"chromosome unknown open reading frame, human C12orf50",,protein-coding,Calidris pugnax,ruff,198806,XM_014963308.1,NW_015094506.1: 12953034-12966144,plus,XP_014818794.1,
106900994,LOC106900994,GLIPR1-like protein 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014963318.1,NW_015094506.1: 18576651-18586042,minus,XP_014818804.1,
106900998,LOC106900998,solute carrier family 35 member E3-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963322.1,NW_015094506.1: 21172035-21176761,minus,XP_014818808.1,
106900999,LOC106900999,DNA helicase B-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963323.1,NW_015094506.1: 22119687-22129874,minus,XP_014818809.1,
106901003,LOC106901003,translation initiation factor IF-2-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963326.1,NW_015094506.1: 22859831-22864154,minus,XP_014818812.1,
106901011,LOC106901011,prolactin-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963336.1,NW_015094506.1: 26434338-26438366,minus,XP_014818822.1,ENSCPUG00000005049
106901024,LOC106901024,hyaluronidase-4-like,,pseudogene,Calidris pugnax,ruff,198806,,NW_015094506.1: 35534630-35538778,plus,,
106901026,LOC106901026,plexin-B2-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963352.1,NW_015094506.1: 37111602-37301239,plus,XP_014818838.1,
106901027,LOC106901027,vasodilator-stimulated phosphoprotein-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963353.1,NW_015094506.1: 37614064-37619211,plus,XP_014818839.1,
106901028,LOC106901028,tetraspanin-7 pseudogene,,pseudogene,Calidris pugnax,ruff,198806,,NW_015094506.1: 37672066-37672782,plus,,
106901029,LOC106901029,tetraspanin-7-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963354.1,NW_015094506.1: 37672981-37677404,plus,XP_014818840.1,
106901034,LOC106901034,"maltase-glucoamylase, intestinal-like",,protein-coding,Calidris pugnax,ruff,198806,XM_014963360.1,NW_015094506.1: 42912422-42973119,minus,XP_014818846.1,
106901036,LOC106901036,"chromosome unknown open reading frame, human C12orf40",,protein-coding,Calidris pugnax,ruff,198806,XM_014963362.1,NW_015094506.1: 43146606-43166149,plus,XP_014818848.1,
106901046,LOC106901046,uncharacterized LOC106901046,,protein-coding,Calidris pugnax,ruff,198806,XM_014963375.1,NW_015094506.1: 48731159-48736842,plus,XP_014818861.1,
106901049,LOC106901049,histone H1.10-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963378.1,NW_015094506.1: 7015211-7150339,minus,XP_014818864.1,
106901050,LOC106901050,histone H2A-IV-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963379.1,XM_014963381.1,XM_014963382.1",NW_015094506.1: 7125199-7137562,plus,"XP_014818865.1,XP_014818867.1,XP_014818868.1",
106901051,LOC106901051,histone H1.10-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963383.1,XM_014963384.1",NW_015094506.1: 7072442-7102234,plus,"XP_014818869.1,XP_014818870.1",ENSCPUG00000001195
106901052,LOC106901052,histone H1.10,,protein-coding,Calidris pugnax,ruff,198806,XM_014963385.1,NW_015094506.1: 7100953-7102234,plus,XP_014818871.1,
106901053,LOC106901053,histone H1.01,,protein-coding,Calidris pugnax,ruff,198806,XM_014963386.1,NW_015094506.1: 7048418-7049976,minus,XP_014818872.1,ENSCPUG00000001166
106901054,LOC106901054,uncharacterized LOC106901054,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963388.1,XR_001414229.1,XR_001414230.1,XR_001414231.1,XR_001414232.1,XR_001414233.1,XR_001414234.1,XR_001414235.1,XR_001414236.1,XR_001414237.1,XR_001414238.1,XR_001414239.1",NW_015094506.1: 7112462-7142230,minus,XP_014818874.1,
106901055,LOC106901055,histone H3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963389.1,XM_014963390.1",NW_015094506.1: 7080292-7083082,plus,"XP_014818875.1,XP_014818876.1",ENSCPUG00000001208
106901056,LOC106901056,histone H3,,protein-coding,Calidris pugnax,ruff,198806,XM_014963391.1,NW_015094506.1: 7140414-7140852,plus,XP_014818877.1,
106901057,LOC106901057,histone H3,,protein-coding,Calidris pugnax,ruff,198806,XM_014963392.1,NW_015094506.1: 7062658-7063134,plus,XP_014818878.1,
106901058,LOC106901058,histone H3,,protein-coding,Calidris pugnax,ruff,198806,XM_014963394.1,NW_015094506.1: 7061464-7061908,minus,XP_014818880.1,
106901059,LOC106901059,histone H2A-IV,,protein-coding,Calidris pugnax,ruff,198806,XM_014963395.1,NW_015094506.1: 7047867-7048510,plus,XP_014818881.1,
106901060,LOC106901060,histone H2A-IV,,protein-coding,Calidris pugnax,ruff,198806,XM_014963396.1,NW_015094506.1: 7014194-7038884,plus,XP_014818882.1,
106901061,LOC106901061,histone H2A.J,,protein-coding,Calidris pugnax,ruff,198806,XM_014963397.1,NW_015094506.1: 7104066-7104855,plus,XP_014818883.1,ENSCPUG00000001253
106901062,LOC106901062,histone H2A,,protein-coding,Calidris pugnax,ruff,198806,XM_014963398.1,NW_015094506.1: 7152099-7152795,minus,XP_014818884.1,ENSCPUG00000001329
106901063,LOC106901063,histone H2A type 2-C,,protein-coding,Calidris pugnax,ruff,198806,XM_014963399.1,NW_015094506.1: 7059867-7060286,minus,XP_014818885.1,
106901064,LOC106901064,histone H2A type 2-C,,protein-coding,Calidris pugnax,ruff,198806,XM_014963400.1,NW_015094506.1: 7064289-7064731,plus,XP_014818886.1,
106901066,LOC106901066,histone H2B 8,,protein-coding,Calidris pugnax,ruff,198806,XM_014963401.1,NW_015094506.1: 7124260-7124951,minus,XP_014818887.1,ENSCPUG00000001270
106901067,LOC106901067,histone H2B 1/2/3/4/6,,protein-coding,Calidris pugnax,ruff,198806,XM_014963402.1,NW_015094506.1: 7103313-7103801,minus,XP_014818888.1,ENSCPUG00000001247
106901068,LOC106901068,histone H2B 1/2/3/4/6,,protein-coding,Calidris pugnax,ruff,198806,XM_014963403.1,NW_015094506.1: 7046749-7047574,minus,XP_014818889.1,ENSCPUG00000001154
106901069,LOC106901069,histone H2B 1/2/3/4/6,,protein-coding,Calidris pugnax,ruff,198806,XM_014963405.1,NW_015094506.1: 7147050-7147997,plus,XP_014818891.1,ENSCPUG00000001321
106901070,LOC106901070,histone H2B 5,,protein-coding,Calidris pugnax,ruff,198806,XM_014963406.1,NW_015094506.1: 7012851-7013468,minus,XP_014818892.1,
106901071,LOC106901071,histone H2B 1/2/3/4/6,,protein-coding,Calidris pugnax,ruff,198806,XM_014963407.1,NW_015094506.1: 7037425-7037922,minus,XP_014818893.1,ENSCPUG00000001146
106901072,LOC106901072,histone H2B 1/2/3/4/6,,protein-coding,Calidris pugnax,ruff,198806,XM_014963408.1,NW_015094506.1: 7036048-7036428,plus,XP_014818894.1,
106901073,LOC106901073,histone H2B 7,,protein-coding,Calidris pugnax,ruff,198806,XM_014963409.1,NW_015094506.1: 7111966-7112378,plus,XP_014818895.1,ENSCPUG00000001257
106901074,LOC106901074,histone H4,,protein-coding,Calidris pugnax,ruff,198806,XM_014963410.1,NW_015094506.1: 7078342-7079182,plus,XP_014818896.1,ENSCPUG00000001200
106901075,LOC106901075,histone H4,,protein-coding,Calidris pugnax,ruff,198806,XM_014963411.1,NW_015094506.1: 7058513-7059322,plus,XP_014818897.1,ENSCPUG00000001175
106901077,LOC106901077,histone H3,,protein-coding,Calidris pugnax,ruff,198806,XM_014963412.1,NW_015094506.1: 7139004-7139489,minus,XP_014818898.1,
106901078,LOC106901078,histone H4,,protein-coding,Calidris pugnax,ruff,198806,XM_014963413.1,NW_015094506.1: 7111118-7111626,plus,XP_014818899.1,ENSCPUG00000001255
106901079,LOC106901079,uncharacterized LOC106901079,,protein-coding,Calidris pugnax,ruff,198806,XM_014963414.1,NW_015094506.1: 7065285-7087853,minus,XP_014818900.1,
106901080,LOC106901080,uncharacterized LOC106901080,,ncRNA,Calidris pugnax,ruff,198806,XR_001414240.1,NW_015094506.1: 7032569-7034435,minus,,
106901085,LOC106901085,P2Y purinoceptor 1-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963423.1,NW_015094506.1: 26860440-26861441,plus,XP_014818909.1,
106901088,LOC106901088,histone H5,,protein-coding,Calidris pugnax,ruff,198806,XM_014963428.1,NW_015094506.1: 3502168-3503088,plus,XP_014818914.1,
106901090,LOC106901090,heat shock 70 kDa protein 14-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963430.1,NW_015094506.1: 51351756-51366741,minus,XP_014818916.1,
106901091,LOC106901091,retinoic acid-induced protein 3-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963432.1,NW_015094506.1: 6949588-6956689,minus,XP_014818918.1,ENSCPUG00000001105
106901095,LOC106901095,cytokine receptor common subunit beta-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963447.1,NW_015094506.1: 3010370-3024960,plus,XP_014818933.1,
106901096,LOC106901096,phosphatidylinositol phosphatase PTPRQ-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963448.1,NW_015094506.1: 16134375-16281537,minus,XP_014818934.1,
106901099,LOC106901099,solute carrier family 23 member 1-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963454.1,NW_015094506.1: 7360427-7383211,minus,XP_014818940.1,ENSCPUG00000001482
106901102,LOC106901102,suppressor of cytokine signaling 1-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963459.1,XM_014963460.1",NW_015094506.1: 5854219-5870900,minus,"XP_014818945.1,XP_014818946.1",
106901103,LOC106901103,uncharacterized LOC106901103,,protein-coding,Calidris pugnax,ruff,198806,XM_014963461.1,NW_015094506.1: 6913255-6924112,plus,XP_014818947.1,ENSCPUG00000001102
106901104,LOC106901104,arg8-vasotocin receptor-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963462.1,NW_015094506.1: 28614525-28617669,plus,XP_014818948.1,ENSCPUG00000008366
106901105,LOC106901105,uncharacterized LOC106901105,,ncRNA,Calidris pugnax,ruff,198806,XR_001414242.1,NW_015094506.1: 24879122-24885541,plus,,
106901110,LOC106901110,uncharacterized LOC106901110,,ncRNA,Calidris pugnax,ruff,198806,"XR_001414243.1,XR_001414244.1",NW_015094506.1: 8787626-8792474,plus,,
106901111,LOC106901111,histone acetyltransferase p300-like,,protein-coding,Calidris pugnax,ruff,198806,XM_014963473.1,NW_015094506.1: 5138421-5142172,plus,XP_014818959.1,
106901112,LOC106901112,guanine nucleotide-binding protein G(t) subunit alpha-3-like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963475.1,XM_014963476.1",NW_015094506.1: 47526134-47554541,minus,"XP_014818961.1,XP_014818962.1",ENSCPUG00000014929
106901116,LOC106901116,uncharacterized LOC106901116,,ncRNA,Calidris pugnax,ruff,198806,XR_001414245.1,NW_015094506.1: 37743690-37752809,plus,,
106901117,LOC106901117,uncharacterized LOC106901117,,ncRNA,Calidris pugnax,ruff,198806,XR_001414246.1,NW_015094506.1: 11358865-11378971,plus,,
106901125,LOC106901125,uncharacterized LOC106901125,,ncRNA,Calidris pugnax,ruff,198806,XR_001414247.1,NW_015094506.1: 37092123-37099870,minus,,
106901128,LOC106901128,uncharacterized LOC106901128,,ncRNA,Calidris pugnax,ruff,198806,XR_001414248.1,NW_015094506.1: 14252972-14274241,minus,,
106901130,LOC106901130,uncharacterized LOC106901130,,ncRNA,Calidris pugnax,ruff,198806,XR_001414249.1,NW_015094506.1: 9222388-9232405,minus,,ENSCPUG00000002548
106901131,LOC106901131,uncharacterized LOC106901131,,ncRNA,Calidris pugnax,ruff,198806,"XR_001414250.1,XR_001414251.1",NW_015094506.1: 9251059-9332238,minus,,
